genre,publisher,percentage_of_total_sales
Action,Rockstar Games,14.959149671682749
Action,Ubisoft,10.550699845864628
Action,Activision,8.660982367982607
Action,THQ,5.495416031860582
Action,LucasArts,5.297623820597118
Action,Warner Bros. Interactive Entertainment,4.2890617343347675
Action,Electronic Arts,3.8498204723848213
Action,Eidos Interactive,3.736669072247614
Action,Capcom,3.619953848484039
Action,Disney Interactive Studios,3.112108981726494
Action,Sony Computer Entertainment,3.0194495674409074
Action,Atari,2.5124956565899548
Action,Warner Bros. Interactive,2.486657935298782
Action,Konami,2.132057484475093
Action,Sega,1.9877226276071593
Action,Square Enix,1.6322312208768786
Action,Tecmo Koei,1.399691729256319
Action,KOEI,1.1145858391468204
Action,D3 Publisher,1.0682561320040271
Action,Namco Bandai,1.0335088516469317
Action,Konami Digital Entertainment,0.9435223050811214
Action,Deep Silver,0.8954106861251436
Action,Midway Games,0.8856101711526296
Action,Nintendo,0.7902778891472659
Action,Bethesda Softworks,0.6664350181309526
Action,GT Interactive,0.5791213392849187
Action,Namco Bandai Games,0.5791213392849187
Action,Hasbro Interactive,0.4980443517850301
Action,3DO,0.49715339587843793
Action,Namco,0.4837890572795551
Action,Take-Two Interactive,0.4205311879115102
Action,Buena Vista,0.38400199574123073
Action,2K Games,0.3750924366753089
Action,Majesco,0.3652919217027949
Action,Sierra Entertainment,0.34212706813139815
Action,Bandai,0.326980817719331
Action,Vivendi Games,0.32608986181273886
Action,VU Games,0.29579736098860465
Action,2K Play,0.25303147747217986
Action,Gearbox Software,0.23788522706011278
Action,989 Studios,0.23432140343374402
Action,Xseed Games,0.22095706483486133
Action,Universal Interactive,0.2156113293953082
Action,Mattel Interactive,0.20491985851620198
Action,Ultra Games,0.1986831671700567
Action,505 Games,0.1799730931316209
Action,Microsoft Studios,0.17106353406569907
Action,Microsoft Game Studios,0.15769919546681632
Action,Black Label Games,0.1541353718404476
Action,20th Century Fox Video Games,0.15324441593385543
Action,Parker Bros.,0.14700772458771016
Action,Acclaim Entertainment,0.14166198914815706
Action,Atlus,0.13988007733497268
Action,Ocean,0.13631625370860392
Action,BAM! Entertainment,0.1336433859888274
Action,2K Sports,0.13097051826905085
Action,Tecmo,0.12918860645586647
Action,Virgin Interactive,0.1282976505492743
Action,Hudson Soft,0.12651573873608993
Action,Tigervision,0.12651573873608993
Action,Codemasters,0.11582426785698376
Action,Conspiracy Entertainment,0.11493331195039157
Action,Coleco,0.11226044423061501
Action,TDK Mediactive,0.10335088516469321
Action,Trion Worlds,0.10335088516469318
Action,Ignition Entertainment,0.10245992925810102
Action,Microsoft,0.09265941428558701
Action,Little Orbit,0.08820463475262609
Action,Square,0.08820463475262609
Action,Gathering of Developers,0.08642272293944171
Action,Interplay,0.08553176703284954
Action,SouthPeak Interactive,0.07929507568670426
Action,Psygnosis,0.07751316387351989
Action,Koei Tecmo,0.07662220796692772
Action,Agetec,0.07484029615374335
Action,Mystique,0.07305838434055897
Action,Kemco,0.07127647252737462
Action,Level 5,0.07038551662078243
Action,Banpresto,0.06949456071419025
Action,Men-A-Vision,0.06860360480759807
Action,Gun Media,0.0668216929944137
Action,Spike,0.06325786936804498
Action,Crave Entertainment,0.06325786936804496
Action,Data Age,0.06325786936804496
Action,Blizzard Entertainment,0.060585001648268424
Action,Focus Home Interactive,0.05969404574167625
Action,NIS America,0.05702117802189969
Action,Sony Interactive Entertainment,0.05434831030212314
Action,THQ Nordic,0.05256639848893877
Action,Bandai Namco Games,0.05167544258234659
Action,Red Mile Entertainment,0.050784486675754414
Action,Takara Tomy,0.050784486675754414
Action,Paramount Digital Entertainment,0.04989353076916223
Action,Titus,0.049893530769162225
Action,Aksys Games,0.04900257486257006
Action,CPG Products,0.04811161895597787
Action,Sold Out,0.047220663049385686
Action,Spike Chunsoft,0.047220663049385686
Action,Answer Software,0.04454779532960913
Action,Fox Interactive,0.04365683942301695
Action,Telltale Games,0.04365683942301695
Action,Playlogic Game Factory,0.041874927609832586
Action,Infogrames,0.04009301579664822
Action,Nippon Columbia,0.04009301579664822
Action,Destineer,0.03831110398346386
Action,Nicalis,0.03831110398346386
Action,"Destination Software, Inc",0.037420148076871676
Action,City Interactive,0.036529192170279494
Action,Marvelous Interactive,0.03563823626368731
Action,Taito,0.03474728035709512
Action,Game Factory,0.03296536854391076
Action,Imagic,0.03296536854391076
Action,UFO Interactive,0.03296536854391076
Action,10TACLE Studios,0.032074412637318576
Action,Idea Factory International,0.032074412637318576
Action,Scholastic Inc.,0.032074412637318576
Action,FuRyu Corporation,0.031183456730726398
Action,CokeM Interactive,0.03118345673072639
Action,Insomniac Games,0.03118345673072639
Action,ITT Family Games,0.030292500824134212
Action,CBS Electronics,0.027619633104357666
Action,D3Publisher,0.027619633104357666
Action,Maximum Games,0.02672867719776548
Action,PQube,0.02672867719776548
Action,DreamCatcher Interactive,0.025837721291173295
Action,Kadokawa Games,0.025837721291173295
Action,ASC Games,0.024946765384581116
Action,Hamster Corporation,0.024946765384581116
Action,Acquire,0.024055809477988934
Action,GameMill,0.024055809477988934
Action,GameMill Entertainment,0.024055809477988934
Action,GameTrust,0.024055809477988934
Action,Hip Interactive,0.024055809477988934
Action,Idea Factory,0.024055809477988934
Action,Gotham Games,0.023164853571396752
Action,Knowledge Adventure,0.022273897664804566
Action,Nordic Games,0.021382941758212388
Action,Merge Games,0.021382941758212384
Action,Bandai Namco Entertainment,0.020491985851620202
Action,Bomb,0.019601029945028017
Action,Brash Entertainment,0.019601029945028017
Action,NewKidCo,0.019601029945028017
Action,Thomas Happ Games,0.019601029945028017
Action,Tomy Corporation,0.019601029945028017
Action,AQ Interactive,0.018710074038435838
Action,Marvelous Entertainment,0.018710074038435838
Action,Rising Star Games,0.018710074038435838
Action,TDK Core,0.01692816222525147
Action,Victory Lap Games,0.01692816222525147
Action,Sound Source Interactive,0.016037206318659288
Action,Avalon Interactive,0.015146250412067106
Action,Jaleco,0.015146250412067106
Action,O-Games,0.014255294505474922
Action,Outright Games,0.014255294505474922
Action,Vir2L Studios,0.014255294505474922
Action,Nihon Falcom Corp,0.012473382692290558
Action,Rocket Company,0.011582426785698376
Action,Alchemist,0.010691470879106192
Action,Ready at Dawn,0.010691470879106192
Action,Sammy Corporation,0.010691470879106192
Action,Takara,0.010691470879106192
Action,Aspyr,0.009800514972514008
Action,Broccoli,0.009800514972514008
Action,Gamecock,0.009800514972514008
Action,Global Star Software,0.009800514972514008
Action,Nippon Ichi Software,0.009800514972514008
Action,Games Workshop,0.008909559065921828
Action,Groove Games,0.008909559065921828
Action,U.S. Gold,0.008909559065921828
Action,Kadokawa Shoten,0.008018603159329646
Action,Kaga Create,0.008018603159329644
Action,Midas Interactive Entertainment,0.008018603159329644
Action,Mumbo Jumbo,0.008018603159329644
Action,Wired Productions,0.008018603159329644
Action,5pb,0.007127647252737461
Action,Kalypso Media,0.007127647252737461
Action,Storm City Games,0.007127647252737461
Action,Arc System Works,0.006236691346145279
Action,Big Fish Games,0.006236691346145279
Action,DSI Games,0.006236691346145279
Action,Enix,0.006236691346145279
Action,Evolution Games,0.006236691346145279
Action,Irem Software Engineering,0.006236691346145279
Action,Sunrise Interactive,0.006236691346145279
Action,Falcom Corporation,0.005345735439553096
Action,MTO,0.005345735439553096
Action,Marvel Entertainment,0.005345735439553096
Action,Marvelous,0.005345735439553096
Action,Nighthawk Interactive,0.005345735439553096
Action,Zoo Games,0.005345735439553096
Action,Perp Games,0.004454779532960914
Action,Phantom 8 Studio,0.004454779532960914
Action,Russel,0.004454779532960914
Action,Stainless Games,0.004454779532960914
Action,Vatical Entertainment,0.004454779532960914
Action,11 bit studios,0.0035638236263687306
Action,Avanquest Software,0.0035638236263687306
Action,ChunSoft,0.0035638236263687306
Action,Dramatic Create,0.0035638236263687306
Action,IE Institute,0.0035638236263687306
Action,Legacy Interactive,0.0035638236263687306
Action,Neocore Games,0.0035638236263687306
Action,Red Storm Entertainment,0.0035638236263687306
Action,Soedesco,0.0035638236263687306
Action,Villa Gorilla,0.0035638236263687306
Action,Aquaplus,0.002672867719776548
Action,Berkeley,0.002672867719776548
Action,Empire Interactive,0.002672867719776548
Action,Encore,0.002672867719776548
Action,Oxygen Interactive,0.002672867719776548
Action,Yacht Club Games,0.002672867719776548
Action,Alawar Entertainment,0.0017819118131843653
Action,Asgard,0.0017819118131843653
Action,Avanquest,0.0017819118131843653
Action,Blast! Entertainment Ltd,0.0017819118131843653
Action,Compile Heart,0.0017819118131843653
Action,Epic Games,0.0017819118131843653
Action,Essential Games,0.0017819118131843653
Action,Experience Inc.,0.0017819118131843653
Action,From Software,0.0017819118131843653
Action,Hoplite Research,0.0017819118131843653
Action,Neko Entertainment,0.0017819118131843653
Action,Piacci,0.0017819118131843653
Action,Red Flagship,0.0017819118131843653
Action,SystemSoft Alpha,0.0017819118131843653
Action,XS Games,0.0017819118131843653
Action,Focus Multimedia,0.0008909559065921826
Action,GungHo,0.0008909559065921826
Action,HuneX,0.0008909559065921826
Action,Interchannel,0.0008909559065921826
Action,Kalypso,0.0008909559065921826
Action,M2,0.0008909559065921826
Action,Prototype,0.0008909559065921826
Action,Quinrose,0.0008909559065921826
Action,Silky`s,0.0008909559065921826
Action,Success,0.0008909559065921826
Action,Team17 Software,0.0008909559065921826
Action,Yeti,0.0008909559065921826
Action,honeybee,0.0008909559065921826
Action,1C Maddox Games,0.0
Action,Alternative Software,0.0
Action,DMM Games,0.0
Action,Digital Works Entertainment,0.0
Action,Dovetail Games,0.0
Action,Eidos Interactive Ltd,0.0
Action,Futurlab 1,0.0
Action,Game Factory Interactive,0.0
Action,Happinet,0.0
Action,Headup Games,0.0
Action,King Games,0.0
Action,Metro 3D,0.0
Action,Noviy Disk,0.0
Action,Rondomedia,0.0
Action,SNK Playmore,0.0
Action,United Developers,0.0
Action,Views,0.0
Action,Virgin Play,0.0
Action,Zushi Games,0.0
Action-Adventure,Ubisoft,31.032857527605707
Action-Adventure,Warner Bros. Interactive Entertainment,17.45892809049286
Action-Adventure,Rockstar Games,13.270939940748722
Action-Adventure,Square Enix,7.769997306760032
Action-Adventure,Activision,5.332615136008618
Action-Adventure,Disney Interactive Studios,3.555076757339079
Action-Adventure,Microsoft Studios,2.942364664691624
Action-Adventure,2K Games,2.679773767842715
Action-Adventure,Konami Digital Entertainment,2.1545919741448962
Action-Adventure,Sony Interactive Entertainment,2.1209264745488823
Action-Adventure,Nintendo,1.7169404793967145
Action-Adventure,Hello Games,1.5216805817398327
Action-Adventure,THQ,1.2119579854565041
Action-Adventure,Namco Bandai Games,1.1648262860220846
Action-Adventure,Sony Computer Entertainment,1.00996498788042
Action-Adventure,Capcom,0.6598437920818745
Action-Adventure,Little Orbit,0.6598437920818745
Action-Adventure,Sega,0.6329113924050633
Action-Adventure,505 Games,0.5588472932938325
Action-Adventure,Microsoft Game Studios,0.47805009426339884
Action-Adventure,Warner Bros. Interactive,0.2760570966873148
Action-Adventure,Maximum Games,0.25585779692970645
Action-Adventure,D3Publisher,0.22892539725289526
Action-Adventure,Nordic Games,0.21545919741448963
Action-Adventure,Gearbox Software,0.201992997576084
Action-Adventure,NIS America,0.19525989765688123
Action-Adventure,Atlus,0.13466199838405601
Action-Adventure,THQ Nordic,0.12792889846485322
Action-Adventure,Microids,0.06733099919202801
Action-Adventure,Outright Games,0.0605978992728252
Action-Adventure,Acquire,0.05386479935362241
Action-Adventure,Studio Wildcard,0.05386479935362241
Action-Adventure,FuRyu Corporation,0.0403985995152168
Action-Adventure,Modus Games,0.033665499596014004
Action-Adventure,FDG Entertainment,0.026932399676811204
Action-Adventure,Bandai Namco Games,0.0201992997576084
Action-Adventure,Soedesco,0.0201992997576084
Action-Adventure,Spike Chunsoft,0.0201992997576084
Action-Adventure,GungHo Online Entertainment,0.013466199838405602
Action-Adventure,Sony Computer Entertainment Europe,0.013466199838405602
Action-Adventure,Wired Productions,0.006733099919202801
Adventure,THQ,9.66022856790808
Adventure,Ubisoft,8.14465699411638
Adventure,Warner Bros. Interactive,7.630225179435049
Adventure,Electronic Arts,6.512029079259466
Adventure,LucasArts,5.895943073653083
Adventure,Eidos Interactive,5.5262914702892525
Adventure,Disney Interactive Studios,4.974894495271539
Adventure,Rockstar Games,4.851677294150263
Adventure,Nintendo,4.303360749160583
Adventure,Sega,3.6687921633860086
Adventure,Konami,3.63798786310569
Adventure,Sony Computer Entertainment,3.0958321781720732
Adventure,Capcom,2.5752395034346796
Adventure,Activision,1.7681668360903184
Adventure,Telltale Games,1.5710193142962756
Adventure,Buena Vista,1.453962973231063
Adventure,Square Enix,1.339987062193882
Adventure,Mojang,1.170563410652127
Adventure,Sierra Entertainment,1.1181961001755845
Adventure,Namco Bandai,0.7577857868958506
Adventure,Idea Factory,0.7331423466715953
Adventure,VU Games,0.7084989064473401
Adventure,Alchemist,0.6499707359147336
Adventure,Atari,0.5976034254381911
Adventure,Majesco,0.5698795551859039
Adventure,ChunSoft,0.5144318146813296
Adventure,Codemasters,0.4682253642608508
Adventure,Focus Home Interactive,0.3973754736161168
Adventure,Aksys Games,0.3942950435880849
Adventure,Kadokawa Shoten,0.391214613560053
Adventure,Scholastic Inc.,0.38197332347595725
Adventure,NIS America,0.3758124634198934
Adventure,Global Star Software,0.36349074330776576
Adventure,5pb,0.30804300280319136
Adventure,Deep Silver,0.29880171271909556
Adventure,Midway Games,0.2957212826910637
Adventure,Interplay,0.283399562578936
Adventure,BAM! Entertainment,0.27415827249484026
Adventure,D3 Publisher,0.26799741243877645
Adventure,Atlus,0.249514832270585
Adventure,Hudson Soft,0.24643440224255309
Adventure,Acclaim Entertainment,0.24335397221452115
Adventure,Namco Bandai Games,0.24027354218648925
Adventure,DreamCatcher Interactive,0.2310322521023935
Adventure,Sony Interactive Entertainment,0.22487139204632967
Adventure,Warner Bros. Interactive Entertainment,0.2187105319902658
Adventure,Prototype,0.21563010196223392
Adventure,2K Games,0.21254967193420202
Adventure,The Adventure Company,0.2063888118781382
Adventure,Navarre Corp,0.20330838185010627
Adventure,Banpresto,0.19714752179404246
Adventure,Xseed Games,0.19714752179404246
Adventure,Crave Entertainment,0.19098666173797862
Adventure,Game Factory,0.19098666173797862
Adventure,GameMill,0.1848258016819148
Adventure,KOEI,0.1848258016819148
Adventure,Bandai,0.17866494162585095
Adventure,City Interactive,0.17250408156978717
Adventure,ASCII Entertainment,0.16326279148569142
Adventure,Aquaplus,0.16326279148569142
Adventure,2K Play,0.15710193142962758
Adventure,NEC Interchannel,0.15710193142962758
Adventure,Take-Two Interactive,0.15710193142962758
Adventure,Zoo Games,0.15710193142962758
Adventure,Marvelous Interactive,0.1355389212334042
Adventure,Knowledge Adventure,0.13245849120537226
Adventure,Fox Interactive,0.12937806117734035
Adventure,Hip Interactive,0.12937806117734035
Adventure,Natsume,0.12629763114930848
Adventure,Infogrames,0.12629763114930845
Adventure,Gearbox Software,0.12321720112127654
Adventure,Imagineer,0.12321720112127654
Adventure,PQube,0.1170563410652127
Adventure,Square,0.1170563410652127
Adventure,Destineer,0.1139759110371808
Adventure,Elf,0.11089548100914888
Adventure,3DO,0.10781505098111697
Adventure,Agetec,0.10781505098111697
Adventure,505 Games,0.10781505098111696
Adventure,PopCap Games,0.10781505098111696
Adventure,Pioneer LDC,0.10165419092505314
Adventure,Psygnosis,0.10165419092505314
Adventure,Microsoft,0.09857376089702123
Adventure,Mattel Interactive,0.09549333086898933
Adventure,Kokopeli Digital Studios,0.09549333086898931
Adventure,SouthPeak Interactive,0.09549333086898931
Adventure,Tecmo,0.0924129008409574
Adventure,Broccoli,0.08933247081292549
Adventure,Grey Box,0.08933247081292547
Adventure,Spike,0.08933247081292547
Adventure,Conspiracy Entertainment,0.08625204078489358
Adventure,DSI Games,0.08625204078489358
Adventure,Asylum Entertainment,0.08009118072882974
Adventure,Dramatic Create,0.08009118072882974
Adventure,NewKidCo,0.08009118072882974
Adventure,Bethesda Softworks,0.07701075070079784
Adventure,Enterbrain,0.07701075070079784
Adventure,Ignition Entertainment,0.07393032067276592
Adventure,Yeti,0.0677694606167021
Adventure,ASCII Media Works,0.06468903058867018
Adventure,Kalypso,0.06468903058867018
Adventure,Merscom LLC,0.06160860056063827
Adventure,Mumbo Jumbo,0.06160860056063827
Adventure,Nippon Ichi Software,0.06160860056063827
Adventure,GameMill Entertainment,0.05852817053260635
Adventure,Happinet,0.05852817053260635
Adventure,CyberFront,0.05544774050457444
Adventure,FuRyu Corporation,0.05544774050457444
Adventure,LEGO Media,0.05544774050457444
Adventure,Microsoft Studios,0.05236731047654253
Adventure,Quinrose,0.05236731047654253
Adventure,Sony Computer Entertainment America,0.05236731047654253
Adventure,Tecmo Koei,0.05236731047654253
Adventure,Vatical Entertainment,0.05236731047654253
Adventure,Asgard,0.052367310476542514
Adventure,Level 5,0.049286880448510616
Adventure,Zoo Digital Publishing,0.049286880448510616
Adventure,Acquire,0.046206450420478704
Adventure,Mindscape,0.0462064504204787
Adventure,THQ Nordic,0.0462064504204787
Adventure,Imadio,0.04312602039244679
Adventure,Little Orbit,0.04312602039244679
Adventure,Maximum Games,0.04312602039244679
Adventure,Media Factory,0.04312602039244679
Adventure,NEC,0.04312602039244679
Adventure,Sunsoft,0.04312602039244679
Adventure,Arc System Works,0.04004559036441487
Adventure,Bandai Namco Games,0.04004559036441487
Adventure,Entergram,0.04004559036441487
Adventure,Unfinished Pixel,0.04004559036441487
Adventure,XS Games,0.04004559036441487
Adventure,Aqua Plus,0.03696516033638296
Adventure,Bigben Interactive,0.03696516033638296
Adventure,DTP Entertainment,0.03696516033638296
Adventure,Human Entertainment,0.03696516033638296
Adventure,Namco,0.03696516033638296
Adventure,TDK Mediactive,0.03696516033638296
Adventure,TGL,0.03696516033638296
Adventure,Comfort,0.03388473030835105
Adventure,Data East,0.03388473030835105
Adventure,GSP,0.03388473030835105
Adventure,Gainax Network Systems,0.03388473030835105
Adventure,GameTrust,0.03388473030835105
Adventure,SNK Playmore,0.03388473030835105
Adventure,Shogakukan,0.03388473030835105
Adventure,Empire Interactive,0.030804300280319136
Adventure,GN Software,0.030804300280319136
Adventure,Hudson Entertainment,0.030804300280319136
Adventure,Interchannel,0.030804300280319136
Adventure,Viva Media,0.030804300280319136
Adventure,Nordic Games,0.027723870252287224
Adventure,D3Publisher,0.02772387025228722
Adventure,Outright Games,0.02772387025228722
Adventure,Playlogic Game Factory,0.02772387025228722
Adventure,Princess Soft,0.02772387025228722
Adventure,Badland Games,0.024643440224255308
Adventure,KID,0.024643440224255308
Adventure,Legacy Interactive,0.024643440224255308
Adventure,Reef Entertainment,0.024643440224255308
Adventure,Aria,0.021563010196223396
Adventure,Aspyr,0.021563010196223396
Adventure,Athena,0.021563010196223396
Adventure,Kemco,0.021563010196223396
Adventure,Mastiff,0.021563010196223396
Adventure,Microids,0.021563010196223396
Adventure,Sammy Corporation,0.021563010196223396
Adventure,Unbalance,0.021563010196223396
Adventure,Warp,0.021563010196223396
Adventure,Compile Heart,0.01848258016819148
Adventure,Crimson Cow,0.01848258016819148
Adventure,Fortyfive,0.01848258016819148
Adventure,Gamecock,0.01848258016819148
Adventure,Kalypso Media,0.01848258016819148
Adventure,Media Works,0.01848258016819148
Adventure,Success,0.01848258016819148
Adventure,Sweets,0.01848258016819148
Adventure,Wired Productions,0.01848258016819148
Adventure,Yumedia,0.01848258016819148
Adventure,Anuman,0.015402150140159568
Adventure,Blast! Entertainment Ltd,0.015402150140159568
Adventure,Klei Entertainment,0.015402150140159568
Adventure,Licensed 4U,0.015402150140159568
Adventure,O-Games,0.015402150140159568
Adventure,Pack-In-Video,0.015402150140159568
Adventure,Russel,0.015402150140159568
Adventure,Snail Games USA,0.015402150140159568
Adventure,Tequila Works,0.015402150140159568
Adventure,Asmik Ace Entertainment,0.012321720112127654
Adventure,"Destination Software, Inc",0.012321720112127654
Adventure,Experience Inc.,0.012321720112127654
Adventure,GungHo,0.012321720112127654
Adventure,Her Interactive,0.012321720112127654
Adventure,Kadokawa Games,0.012321720112127654
Adventure,Kids Station,0.012321720112127654
Adventure,Societa,0.012321720112127654
Adventure,System Soft,0.012321720112127654
Adventure,ValuSoft,0.012321720112127654
Adventure,honeybee,0.012321720112127654
Adventure,Big Fish Games,0.00924129008409574
Adventure,BushiRoad,0.00924129008409574
Adventure,Creative Core,0.00924129008409574
Adventure,Daedalic Entertainment,0.00924129008409574
Adventure,Datam Polystar,0.00924129008409574
Adventure,Focus Multimedia,0.00924129008409574
Adventure,Fuji,0.00924129008409574
Adventure,Headup Games,0.00924129008409574
Adventure,HuneX,0.00924129008409574
Adventure,Kaga Create,0.00924129008409574
Adventure,Karin Entertainment,0.00924129008409574
Adventure,Mamba Games,0.00924129008409574
Adventure,Mastertronic,0.00924129008409574
Adventure,Minato Station,0.00924129008409574
Adventure,Nippon Columbia,0.00924129008409574
Adventure,Paradox Interactive,0.00924129008409574
Adventure,Perpetual,0.00924129008409574
Adventure,RED Entertainment,0.00924129008409574
Adventure,Rising Star Games,0.00924129008409574
Adventure,Rocket Company,0.00924129008409574
Adventure,Rondomedia,0.00924129008409574
Adventure,Storm City Games,0.00924129008409574
Adventure,Strategy First,0.00924129008409574
Adventure,Valcon Games,0.00924129008409574
Adventure,Alawar Entertainment,0.006160860056063827
Adventure,Culture Brain,0.006160860056063827
Adventure,Daedalic,0.006160860056063827
Adventure,Encore,0.006160860056063827
Adventure,Enlight,0.006160860056063827
Adventure,EuroVideo Medien,0.006160860056063827
Adventure,Giga,0.006160860056063827
Adventure,Koch Media,0.006160860056063827
Adventure,Piacci,0.006160860056063827
Adventure,Quintet,0.006160860056063827
Adventure,ReadySoft,0.006160860056063827
